target_id,role,phi,k,n_folds,h_nested,h_lower95,noise_floor,ratio,h_raw,h_perm,go_folds,verdict
BACE1_seed20260822,sensitivity,gmean,2,5,-0.09139739326794681,-0.2102379902215084,0.03508011460133455,-2.605390384456435,0.03419028477045891,-0.3459061530182933,0,NO-GO
BACE1_seed20260822,sensitivity,gmean,3,5,-0.03841856793317711,-0.15400778665466527,0.04557297282314781,-0.8430121090029753,0.05588790924647084,-0.32576393022254285,0,NO-GO
BACE1_seed20260822,sensitivity,gmean,4,5,-0.041266718919660904,-0.14781571413642447,0.04288204089037215,-0.9623310379550075,0.0607478958921571,,0,NO-GO
BACE1_seed20260822,sensitivity,gmean,5,5,-0.05532018834694837,-0.16192583772973107,0.043664619259654015,-1.266933945260896,0.05043328629058632,,0,NO-GO
BACE1_seed20260822,sensitivity,gmean,6,5,-0.030731310647135725,-0.13058197451580664,0.04362695838475763,-0.7044110289813974,0.050475301976924326,,0,NO-GO
BACE1_seed20260822,sensitivity,hmean,1,5,-0.0794918807306589,-0.17070923917865213,0.0,nan,0.0184996217091432,,0,NO-GO
BACE1_seed20260822,sensitivity,hmean,2,5,-0.06413218410117846,-0.1840389913366911,0.036452442741418636,-1.7593384497195592,0.03767046073243309,-0.3413387348600148,0,NO-GO
BACE1_seed20260822,sensitivity,hmean,3,5,-0.04424139889288011,-0.16683973326251805,0.043819784353332045,-1.0096215566956803,0.05907009028227579,-0.31995033924935523,0,NO-GO
BACE1_seed20260822,sensitivity,hmean,4,5,-0.017710022207439405,-0.12422803044597511,0.04345672683651016,-0.4075323545205511,0.061645421109204,,0,NO-GO
BACE1_seed20260822,sensitivity,hmean,5,5,-0.029122089154192038,-0.1390196949357486,0.04430785724824547,-0.6572669265188903,0.04913629947812683,,0,NO-GO
BACE1_seed20260822,sensitivity,hmean,6,5,-0.023288220780676477,-0.12670505256556286,0.043336595763220076,-0.5373800219084415,0.04928657613400812,,0,NO-GO
BACE1_seed20260822,sensitivity,max,1,5,-0.0794918807306589,-0.17070923917865213,0.0,nan,0.0184996217091432,,0,NO-GO
